element,coef
R-HSA-75067,-2.5996982344622666e-12
R-HSA-168249,3.534296411089599e-08
R-HSA-9006936,2.0935431166435592e-10
R-HSA-2262752,8.716597221791744e-08
R-HSA-15869,-8.78941364135244e-12
R-HSA-5358351,-8.614620128355455e-11
R-HSA-3000171,1.0302869668521453e-12
R-HSA-372790,1.0509211278986186e-09
R-HSA-112307,1.644906433284632e-12
R-HSA-5668914,2.0463630789890885e-12
R-HSA-1368108,1.545430450278218e-13
R-HSA-5663202,6.830819643255381e-08
R-HSA-390522,-1.6965984173111792e-10
R-HSA-5218859,5.329638952389359e-10
R-HSA-69239,-5.275978764984757e-09
R-HSA-381340,7.129301593522541e-10
R-HSA-1187000,2.768618667658984e-15
R-HSA-9006931,-1.516309566795826e-08
R-HSA-211000,-8.760103753502335e-12
R-HSA-9006934,-3.814056981354952e-08
R-HSA-525793,-1.1435297153639112e-12
R-HSA-445717,2.4661162001393677e-10
R-HSA-72086,-1.6700596461305395e-10
R-HSA-5223345,-3.403783921385184e-10
R-HSA-72306,1.8235413179468196e-14
R-HSA-428359,-6.908536243077634e-16
R-HSA-75072,-1.1169731806148775e-11
R-HSA-1280218,-8.365532266907394e-09
R-HSA-202131,-2.930988785010413e-14
R-HSA-373753,-5.422862159321085e-10
R-HSA-165159,1.1432632618380012e-11
R-HSA-1566977,0.0
R-HSA-212165,-5.82986103836447e-10
R-HSA-425407,-1.744027144923166e-11
R-HSA-109581,1.6898411558941007e-08
R-HSA-1475029,-6.439293542825908e-15
R-HSA-1566948,4.173744683200198e-14
R-HSA-72766,1.2158125173300505e-08
R-HSA-5683826,-5.5067062021407764e-14
R-HSA-5205685,1.9667822925839573e-11
R-HSA-8863678,-1.8631851617101347e-10
R-HSA-73893,7.364109322338663e-13
R-HSA-8934903,2.5153490401663703e-17
R-HSA-2161522,-3.8267999880048365e-15
R-HSA-5423599,2.9480418106686557e-11
R-HSA-1181150,1.2960299500264227e-11
R-HSA-597592,1.1163137969560921e-08
R-HSA-422475,-1.5831119526410475e-08
R-HSA-5619507,1.0478288459125906e-08
R-HSA-8949215,-2.778506313916296e-10
R-HSA-381119,-1.7914203453983646e-10
R-HSA-75892,-5.970335337224242e-12
R-HSA-1362409,0.0
R-HSA-1592230,-1.1183276527049202e-12
R-HSA-445355,1.964650664376677e-11
R-HSA-9006927,-6.849631972727366e-11
R-HSA-71387,3.487343747110572e-11
R-HSA-1368071,-1.6370904631912708e-11
R-HSA-1474290,-7.053557737890515e-11
R-HSA-71737,-3.055333763768431e-13
R-HSA-3000178,9.134403303190375e-18
R-HSA-1296071,-6.236007266124943e-10
R-HSA-5663205,-8.483766578137875e-09
R-HSA-450531,8.313350008393172e-13
R-HSA-73884,-2.991530634322004e-14
R-HSA-1632852,8.847564458847046e-09
R-HSA-9033241,-1.4160894679093872e-13
R-HSA-983231,-4.2814463085960597e-10
R-HSA-68874,-2.1373125491663814e-10
