,coef
R-HSA-72163,10.100508
R-HSA-5693571,0.22522922
R-HSA-70370,-2.621653e-11
R-HSA-427359,0.4774843
R-HSA-2129379,7.602616e-09
R-HSA-5632987,-3.444194e-10
R-HSA-5619054,0.0
R-HSA-114516,-9.827133e-05
R-HSA-168255,1.2136178
R-HSA-390522,-1.6192924e-08
R-HSA-5660724,0.0
R-HSA-8849470,0.00085505995
R-HSA-5678771,0.0
R-HSA-5655332,-0.0020700963
R-HSA-5654741,0.46587726
R-HSA-445355,0.04850317
R-HSA-6782135,-1.6146282
R-HSA-73779,0.5689728
R-HSA-983168,12.54287
R-HSA-140875,-2.6925712e-17
R-HSA-210500,-1.0150953e-07
R-HSA-427652,0.0
R-HSA-4839748,0.10880922
R-HSA-5658208,0.0
R-HSA-5619110,-4.964663e-09
R-HSA-3214841,0.031068537
R-HSA-8849932,1.862555e-07
R-HSA-8851805,-2.633448e-06
R-HSA-381038,0.80168676
R-HSA-2046104,-2.9725348e-12
R-HSA-5637812,0.070584804
R-HSA-5679096,0.0
R-HSA-210746,-8.417628e-12
R-HSA-9027604,4.6430137e-06
R-HSA-5656169,0.06133957
R-HSA-1296067,0.00077144365
R-HSA-3769402,1.4508
R-HSA-1474151,-7.5838424e-13
R-HSA-5694530,0.9675752
R-HSA-181430,-1.20877535e-11
R-HSA-174362,3.2240965e-07
R-HSA-1268020,1.6816002e-05
R-HSA-5661270,0.0
R-HSA-5619096,0.0
R-HSA-4720475,0.0
R-HSA-5083635,5.998238e-07
R-HSA-425561,7.9847824e-14
R-HSA-8854691,0.005143167
R-HSA-1632852,0.14635429
R-HSA-5693565,1.4024907
R-HSA-1660661,0.6957542
R-HSA-5688354,0.0
R-HSA-114608,9.391842
R-HSA-5083627,0.0
R-HSA-445095,-0.025752978
R-HSA-933543,0.12121154
R-HSA-5357786,0.0011585631
R-HSA-3656225,0.0021224122
R-HSA-446107,3.0627795e-11
R-HSA-5663220,3.9157562
R-HSA-1442490,-8.386845e-05
R-HSA-5423646,2.3765774e-07
R-HSA-5609976,0.0
R-HSA-5602498,-4.127016e-09
R-HSA-917977,0.0005253106
R-HSA-422085,0.0
R-HSA-2559580,3.6501815
R-HSA-5657562,0.0
R-HSA-5579002,0.0
R-HSA-5655302,-0.01499333
R-HSA-1483206,1.1972474
R-HSA-6807505,2.4307559
R-HSA-191859,-1.956503e-10
R-HSA-5620912,-1.151873e-05
R-HSA-5619078,0.0
R-HSA-5660862,0.0
R-HSA-8951664,5.7457337
R-HSA-69236,4.9968324
R-HSA-6799990,3.9236278e-05
R-HSA-351200,0.0
R-HSA-5610780,0.95163125
R-HSA-1369062,0.087656766
R-HSA-5576893,0.009631723
R-HSA-4793952,0.0
R-HSA-6811438,-0.10465392
R-HSA-168181,4.342759
R-HSA-5263617,0.0
R-HSA-376172,-0.04953446
R-HSA-5205685,-5.033035e-10
R-HSA-156587,0.0
R-HSA-5579020,0.0
R-HSA-8874211,5.174009e-05
R-HSA-6787450,9.691883e-13
R-HSA-8934903,0.0
R-HSA-399954,-6.038912e-07
R-HSA-5579016,0.0
R-HSA-1855191,0.0
R-HSA-163210,0.0
R-HSA-5358565,7.634909e-05
R-HSA-399997,8.076916e-09
R-HSA-8942233,0.0
R-HSA-5619037,0.0
R-HSA-1300645,0.0
R-HSA-5675482,-0.0001762322
R-HSA-77289,2.9869564e-06
R-HSA-3000157,-0.00025600952
R-HSA-5083636,0.0013369789
R-HSA-5579021,0.0
R-HSA-1855204,2.5401006e-08
R-HSA-6798163,0.0
R-HSA-75157,6.686594e-09
R-HSA-1168372,0.32054943
R-HSA-442660,1.1362208e-08
R-HSA-8964038,6.057787e-12
R-HSA-3000471,5.9404483e-13
R-HSA-3371453,2.415995
R-HSA-5610785,0.7020062
R-HSA-8849473,-2.748114e-07
R-HSA-5688399,0.0
R-HSA-2555396,6.132928
R-HSA-2871809,0.51983315
R-HSA-5662853,0.0
R-HSA-5683329,0.0
R-HSA-1855167,2.615911e-08
R-HSA-5696400,0.15410236
R-HSA-352230,3.3127686e-13
R-HSA-5619072,0.0
R-HSA-400042,4.460115e-07
R-HSA-5602680,-1.734411e-08
R-HSA-203641,1.278497e-06
R-HSA-5663020,0.0
R-HSA-549132,-9.023722e-13
R-HSA-5632968,0.0
R-HSA-1855170,0.0
R-HSA-1855196,0.0
R-HSA-5683371,0.0
R-HSA-5619042,0.0
R-HSA-9006115,0.010284986
R-HSA-5689896,2.3558898
R-HSA-5674404,0.0
R-HSA-6791465,0.0
R-HSA-168164,1.5781076
R-HSA-2395516,-2.3843285e-14
R-HSA-437239,0.31336933
R-HSA-5173214,-1.6778229e-10
R-HSA-8849175,2.2681507e-12
R-HSA-6793080,0.0
R-HSA-416700,-1.0388628e-11
R-HSA-189200,0.035278868
R-HSA-5676934,-2.7516332e-08
R-HSA-379401,-5.885523e-12
R-HSA-444411,0.0
R-HSA-5579004,0.0
R-HSA-977347,0.0
R-HSA-5688849,0.0
R-HSA-5659729,0.0
R-HSA-196807,-8.6694874e-11
R-HSA-196299,0.44121885
