,coef
R-HSA-72163,12.80144
R-HSA-5693571,0.6198728
R-HSA-70370,0.0
R-HSA-427359,0.13674928
R-HSA-2129379,6.6391165e-10
R-HSA-5632987,6.1839154e-19
R-HSA-5619054,0.0
R-HSA-114516,0.00052820763
R-HSA-168255,4.08145
R-HSA-390522,-7.366712e-15
R-HSA-5660724,0.0
R-HSA-8849470,4.104287e-06
R-HSA-5678771,0.0
R-HSA-5655332,0.034546055
R-HSA-5654741,0.8316997
R-HSA-445355,0.00015090274
R-HSA-6782135,-0.18319732
R-HSA-73779,0.6867614
R-HSA-983168,13.147177
R-HSA-140875,5.54302e-13
R-HSA-210500,0.00016188773
R-HSA-427652,0.0
R-HSA-4839748,0.01481189
R-HSA-5658208,0.0
R-HSA-5619110,0.0
R-HSA-3214841,0.3572832
R-HSA-8849932,-0.00023094962
R-HSA-8851805,0.09745733
R-HSA-381038,6.3042084e-05
R-HSA-2046104,1.8750348e-11
R-HSA-5637812,0.05430996
R-HSA-5679096,0.0
R-HSA-210746,0.0
R-HSA-9027604,0.0
R-HSA-5656169,-3.200869e-07
R-HSA-1296067,1.0155322e-15
R-HSA-3769402,3.0634677
R-HSA-1474151,-2.47385e-12
R-HSA-5694530,-3.9791625e-11
R-HSA-181430,0.00041652902
R-HSA-174362,-1.6302381e-09
R-HSA-1268020,0.08618987
R-HSA-5661270,0.0
R-HSA-5619096,0.0
R-HSA-4720475,0.0
R-HSA-5083635,-4.791391e-06
R-HSA-425561,0.0
R-HSA-8854691,0.0017599653
R-HSA-1632852,1.3744377
R-HSA-5693565,-0.62314814
R-HSA-1660661,0.037397154
R-HSA-5688354,0.0
R-HSA-114608,1.3908179
R-HSA-5083627,0.0
R-HSA-445095,-0.000678286
R-HSA-933543,-0.01947373
R-HSA-5357786,-1.0992366e-20
R-HSA-3656225,-4.7384358e-08
R-HSA-446107,2.468617e-07
R-HSA-5663220,2.6082718
R-HSA-1442490,-0.00065280084
R-HSA-5423646,-1.18179365e-07
R-HSA-5609976,0.0
R-HSA-5602498,0.0
R-HSA-917977,-1.2934233e-08
R-HSA-422085,1.6518743e-05
R-HSA-2559580,2.3580449
R-HSA-5657562,0.0
R-HSA-5579002,0.0
R-HSA-5655302,0.06996525
R-HSA-1483206,0.00022369793
R-HSA-6807505,0.32520562
R-HSA-191859,0.000384239
R-HSA-5620912,1.6150218e-09
R-HSA-5619078,0.0
R-HSA-5660862,0.0
R-HSA-8951664,10.433191
R-HSA-69236,5.2544765
R-HSA-6799990,-3.6037698e-13
R-HSA-351200,0.0
R-HSA-5610780,0.5714055
R-HSA-1369062,2.4338097e-12
R-HSA-5576893,0.0055286353
R-HSA-4793952,0.0
R-HSA-6811438,0.782743
R-HSA-168181,3.7566905
R-HSA-5263617,0.0
R-HSA-376172,-0.022378735
R-HSA-5205685,6.1655054e-14
R-HSA-156587,5.410506e-05
R-HSA-5579020,0.0
R-HSA-8874211,1.142379e-06
R-HSA-6787450,-1.6086141e-10
R-HSA-8934903,0.0
R-HSA-399954,0.08458154
R-HSA-5579016,0.0
R-HSA-1855191,0.0
R-HSA-163210,0.0
R-HSA-5358565,-1.8061525e-13
R-HSA-399997,-8.7847785e-12
R-HSA-8942233,0.0
R-HSA-5619037,0.0
R-HSA-1300645,0.0
R-HSA-5675482,0.0
R-HSA-77289,7.813867e-08
R-HSA-3000157,0.020293672
R-HSA-5083636,4.397135e-12
R-HSA-5579021,0.0
R-HSA-1855204,-2.43766e-11
R-HSA-6798163,-2.1598705e-14
R-HSA-75157,3.715492e-14
R-HSA-1168372,0.96879584
R-HSA-442660,4.65341e-10
R-HSA-8964038,8.970308e-14
R-HSA-3000471,1.3148124e-09
R-HSA-3371453,1.751987
R-HSA-5610785,0.6878116
R-HSA-8849473,1.2954901e-05
R-HSA-5688399,0.0
R-HSA-2555396,1.2722056
R-HSA-2871809,0.54817814
R-HSA-5662853,0.0
R-HSA-5683329,0.0
R-HSA-1855167,-1.03421466e-10
R-HSA-5696400,0.0071324315
R-HSA-352230,-4.2299844e-10
R-HSA-5619072,0.0
R-HSA-400042,-2.5815092e-12
R-HSA-5602680,0.0
R-HSA-203641,0.0
R-HSA-5663020,0.0
R-HSA-549132,2.202064e-11
R-HSA-5632968,9.112181e-14
R-HSA-1855170,0.0
R-HSA-1855196,0.0
R-HSA-5683371,0.0
R-HSA-5619042,0.0
R-HSA-9006115,0.1693895
R-HSA-5689896,2.5116663
R-HSA-5674404,0.0
R-HSA-6791465,0.0
R-HSA-168164,1.5895624
R-HSA-2395516,2.5860442e-10
R-HSA-437239,-5.936981e-08
R-HSA-5173214,0.00033980308
R-HSA-8849175,0.0
R-HSA-6793080,8.961819e-17
R-HSA-416700,0.026801364
R-HSA-189200,0.0
R-HSA-5676934,-1.3209027e-09
R-HSA-379401,0.0
R-HSA-444411,0.0
R-HSA-5579004,0.0
R-HSA-977347,3.1608303e-11
R-HSA-5688849,0.0
R-HSA-5659729,0.0
R-HSA-196807,0.0
R-HSA-196299,0.55280143
R-HSA-399955,0.03876061
R-HSA-9018519,5.5146103
R-HSA-4793954,0.0
R-HSA-5659898,0.0
R-HSA-727802,-6.921783e-18
R-HSA-2214320,0.0
R-HSA-70688,0.0
R-HSA-2160456,0.0
