,coef
R-HSA-70895,0.0
R-HSA-203927,0.01839495
R-HSA-72613,1.4507517
R-HSA-110314,0.0024683105
R-HSA-163841,1.3296764e-07
R-HSA-210993,0.0001805841
R-HSA-163765,0.0
R-HSA-194138,0.014214295
R-HSA-8963899,1.975952e-06
R-HSA-5578775,0.004083692
R-HSA-425366,0.05348736
R-HSA-71406,0.010530437
R-HSA-140837,0.0
R-HSA-9018678,0.004143035
R-HSA-430039,-2.260615e-11
R-HSA-674695,1.7665421
R-HSA-72187,1.1508628
R-HSA-112313,-1.9903328e-09
R-HSA-2682334,1.7547674
R-HSA-111367,0.0007628233
R-HSA-6811442,1.3728166
R-HSA-1855204,2.5394272e-08
R-HSA-5250913,1.0270454
R-HSA-2454202,0.7310427
R-HSA-5687613,-2.191091e-09
R-HSA-69481,-0.050302684
R-HSA-1632852,0.14635429
R-HSA-376176,3.803032
R-HSA-381340,0.2676482
R-HSA-1855167,2.6099425e-08
R-HSA-3371497,0.004512732
R-HSA-6809371,0.059208695
R-HSA-8939211,5.166112
R-HSA-3304351,6.145653e-11
R-HSA-163680,1.736769e-09
R-HSA-388844,0.0
R-HSA-381033,-3.5880737e-06
R-HSA-112303,0.0
R-HSA-112314,0.01811823
R-HSA-446203,2.5097844e-11
R-HSA-3000471,2.8967476e-11
R-HSA-5661270,0.0
R-HSA-1475029,-0.32360598
R-HSA-3371556,2.4798574
R-HSA-8862803,7.680386e-11
R-HSA-2151209,-9.821968e-07
R-HSA-8979227,0.01384611
R-HSA-166658,0.013922794
R-HSA-1855231,0.0
R-HSA-8978868,7.425935e-05
R-HSA-1855192,0.0
R-HSA-76005,9.391744
R-HSA-1369007,0.002550379
R-HSA-8982491,0.032888357
R-HSA-212436,50.55689
R-HSA-2160456,0.0
R-HSA-8851680,-4.3372094e-12
R-HSA-5576890,-1.9459044e-12
R-HSA-191859,-1.7017392e-10
R-HSA-69190,-6.1523316e-08
R-HSA-425397,3.7910206e-07
R-HSA-2990846,12.540685
R-HSA-388396,7.983337
R-HSA-5223345,0.02744671
R-HSA-5609975,0.0
R-HSA-8981373,0.0
R-HSA-210744,1.0518863e-11
R-HSA-190236,2.5818973
R-HSA-76042,2.7758608
R-HSA-2172127,0.8346253
R-HSA-917977,0.0005253106
R-HSA-373753,6.891269e-10
R-HSA-156580,2.8239765e-11
R-HSA-2132295,1.7829998
R-HSA-983169,13.094215
R-HSA-8848021,0.0017480858
R-HSA-5661231,0.0
R-HSA-2129379,7.6150535e-09
R-HSA-5653890,0.0
R-HSA-381070,0.80168676
R-HSA-114604,-0.104617715
R-HSA-72172,11.128658
R-HSA-74182,1.2186628e-06
R-HSA-1222556,0.0021742824
R-HSA-1226099,-0.017103087
R-HSA-429947,-6.314939e-09
R-HSA-3000484,0.0
R-HSA-2219528,0.66478574
R-HSA-73863,-4.174455e-05
R-HSA-2161517,3.2852037e-12
R-HSA-375170,2.3337485e-10
R-HSA-201451,0.0
R-HSA-5387390,0.070249416
R-HSA-75893,0.2113713
R-HSA-1592389,-0.00060343946
R-HSA-8941237,0.00039214172
R-HSA-426496,0.0043049855
R-HSA-3560782,0.0026706005
R-HSA-8852135,0.014699724
R-HSA-5578749,1.7032377
R-HSA-189483,0.0
R-HSA-1855170,0.0
R-HSA-1799339,0.8811459
R-HSA-69002,-0.018816793
R-HSA-195258,5.775361
R-HSA-8956321,0.0
R-HSA-8981607,0.0
R-HSA-3000497,3.4896421e-09
R-HSA-163359,0.004532365
R-HSA-1368108,1.18496445e-07
R-HSA-1368071,0.0006934684
R-HSA-177929,-3.7194689e-06
R-HSA-2564830,0.0
R-HSA-4791275,2.420814
R-HSA-5617472,2.131904
R-HSA-1855183,-1.0679745e-07
R-HSA-5684996,1.5844586
R-HSA-189451,0.0
R-HSA-1296052,0.19261868
R-HSA-9013694,0.20456298
R-HSA-2022090,0.0
R-HSA-170834,0.20549282
R-HSA-163358,6.347759e-07
R-HSA-774815,9.236726e-07
R-HSA-1221632,4.4817486
R-HSA-390466,0.053370744
R-HSA-422356,0.0034777855
R-HSA-1483257,2.2785757
R-HSA-392518,0.0031900653
R-HSA-977225,0.13531938
R-HSA-73856,1.2394598
R-HSA-212300,-4.530628e-10
R-HSA-1980145,0.0022670897
R-HSA-1489509,0.020613994
R-HSA-5663084,-2.990732e-08
R-HSA-432142,0.0075689605
R-HSA-211945,-0.00020328275
R-HSA-1300644,1.0554281e-09
R-HSA-74752,0.26162386
R-HSA-8856828,7.4058423
R-HSA-163200,-1.0531885e-05
R-HSA-8978934,-5.1446816e-09
R-HSA-1912422,0.8895814
R-HSA-5620924,6.371276e-09
R-HSA-917729,0.38063267
R-HSA-2644603,0.013001474
R-HSA-8868773,4.780504
R-HSA-2672351,0.009550378
R-HSA-500792,4.381292
R-HSA-1300642,4.5412167e-11
R-HSA-163316,0.0
R-HSA-388841,-0.0021843833
R-HSA-1442490,-8.386854e-05
R-HSA-1296072,3.056263e-07
R-HSA-9007101,0.5879851
R-HSA-392154,0.037542902
R-HSA-201681,3.1310945
R-HSA-73929,4.4044696e-10
R-HSA-8868766,0.0
R-HSA-76046,0.9621217
R-HSA-1855229,0.0
R-HSA-391160,-4.0483815e-06
R-HSA-199977,3.0409818
R-HSA-1855196,0.0
R-HSA-195253,0.59298575
R-HSA-1237044,0.013464285
R-HSA-1855191,0.0
R-HSA-453276,2.6100218
R-HSA-1834949,0.0184752
R-HSA-163754,0.0
R-HSA-8951664,5.7457347
R-HSA-913531,0.036729924
R-HSA-373760,0.25720942
R-HSA-3214858,2.2551723
R-HSA-5632987,-3.3068143e-10
R-HSA-8874211,5.1739426e-05
R-HSA-2028269,-4.522338e-08
R-HSA-5682910,3.0936792e-07
R-HSA-1236394,0.30728516
R-HSA-5693606,1.4366006
R-HSA-109606,6.592739e-06
R-HSA-446353,0.0
R-HSA-5576894,-1.3283089e-10
R-HSA-912446,4.4788685
R-HSA-70614,0.0
R-HSA-199992,3.6300023
R-HSA-75157,6.5432477e-09
R-HSA-1296065,0.016828233
R-HSA-3000480,0.005315377
R-HSA-5358565,7.634875e-05
R-HSA-168254,1.6844505
R-HSA-157579,-0.029270284
R-HSA-5213460,-0.00017623216
R-HSA-354192,-7.6888486e-05
R-HSA-1630316,0.051264625
R-HSA-112311,0.0
R-HSA-6806834,-2.6178886e-06
R-HSA-112310,-5.356401e-07
R-HSA-209952,-0.00012985175
R-HSA-76009,0.0
R-HSA-1247673,-2.0042735e-08
R-HSA-75205,7.2271905e-07
R-HSA-5683826,1.4805218e-05
R-HSA-8949664,0.0
R-HSA-8964043,0.00030723456
R-HSA-210990,0.00018128594
R-HSA-1227986,0.08000374
R-HSA-71737,0.0035007899
R-HSA-1369062,0.087656766
R-HSA-2262749,0.23003316
R-HSA-5676934,-2.880923e-08
R-HSA-5358606,0.0
R-HSA-5660489,2.0680081e-06
R-HSA-75153,1.3030914e-10
R-HSA-400206,0.007585255
R-HSA-165181,1.0146347e-11
R-HSA-1300645,0.0
R-HSA-2892247,0.009032359
R-HSA-8876384,2.8947803e-05
R-HSA-198933,9.651291e-05
R-HSA-5578768,3.5231488e-07
R-HSA-3214815,0.38620266
R-HSA-202403,0.3793055
R-HSA-3906995,0.0031021792
R-HSA-162906,10.219219
R-HSA-163125,0.0
R-HSA-2978092,3.964056e-06
R-HSA-5693571,0.22522922
R-HSA-1566977,0.0
R-HSA-421270,-2.6330445e-05
R-HSA-2395516,0.0
R-HSA-8964572,1.3945772e-09
R-HSA-5688426,12.548047
R-HSA-8963678,4.1826257e-07
R-HSA-5362517,0.00018711122
R-HSA-418360,0.0
R-HSA-8949613,0.0
R-HSA-6802957,1.717678
R-HSA-2559583,6.2457514
R-HSA-5357769,0.006132496
R-HSA-8849175,0.0
R-HSA-2586552,-6.4841986e-11
R-HSA-3299685,0.0062982766
R-HSA-5696399,0.48046952
R-HSA-5358346,3.9187897e-09
R-HSA-5610787,2.271664
R-HSA-879415,0.11746492
R-HSA-5602358,-6.7621806e-07
R-HSA-68952,-0.00014346403
R-HSA-1170546,0.0025928328
R-HSA-5368287,1.3478616
R-HSA-73933,5.4360104e-08
R-HSA-5657655,0.0
R-HSA-1643713,0.2711422
R-HSA-1855184,0.0
R-HSA-210747,0.0
R-HSA-75896,-1.9658333e-10
R-HSA-5621481,1.3295257
R-HSA-375165,2.1989365
R-HSA-77588,0.0
R-HSA-8956320,0.0
R-HSA-75892,6.0133053e-12
R-HSA-140834,0.0
R-HSA-169911,0.010198014
R-HSA-1980143,0.5744248
R-HSA-1300652,-1.1249623e-11
R-HSA-400508,0.0
R-HSA-6783310,-1.1540216
R-HSA-6798163,0.0
R-HSA-8963898,6.258523e-06
R-HSA-189085,0.0
R-HSA-8849932,1.8624335e-07
R-HSA-450385,8.313854e-07
R-HSA-8853383,-2.0409766e-10
R-HSA-72764,0.56919837
R-HSA-381426,3.0022035
R-HSA-5619102,-1.2536199e-07
R-HSA-68886,25.829054
R-HSA-216083,-8.166428e-07
R-HSA-8934903,0.0
R-HSA-73780,0.074765705
R-HSA-73779,0.5689728
R-HSA-373755,0.055078547
R-HSA-72200,1.4927219e-10
R-HSA-210746,-9.484382e-11
R-HSA-428157,1.1439025
R-HSA-1296346,0.0
R-HSA-5545483,2.5285032e-12
R-HSA-351202,2.6269056e-06
R-HSA-6794361,0.0
R-HSA-6787450,0.0
R-HSA-71336,0.0
R-HSA-432047,9.055218e-09
R-HSA-982772,-0.015385307
R-HSA-5601884,1.696233e-05
R-HSA-1502540,1.6257946e-08
R-HSA-5632927,1.0499821e-15
R-HSA-450520,0.0
R-HSA-5652084,0.0
R-HSA-5632968,0.0
R-HSA-5339562,0.0017948052
R-HSA-72086,0.0036085963
R-HSA-193704,1.5130523
R-HSA-8957322,0.06690507
R-HSA-1650814,-3.8976196e-07
R-HSA-72202,0.97776246
R-HSA-5632928,0.0
R-HSA-9033500,0.0
R-HSA-70370,-5.8203452e-11
R-HSA-446107,2.9801245e-11
R-HSA-8848584,0.0
R-HSA-8853659,1.3159229
R-HSA-6798695,33.41107
R-HSA-2534343,0.0
R-HSA-1855215,0.0
R-HSA-210745,6.729168e-07
R-HSA-73980,0.7302049
R-HSA-73777,-1.6361843e-08
R-HSA-2151201,-5.5101625e-09
R-HSA-166520,0.033030525
R-HSA-163767,9.7409546e-05
R-HSA-1296061,0.00018813086
R-HSA-2474795,0.0
R-HSA-450604,0.0036042868
R-HSA-1433617,0.0005095868
R-HSA-456926,0.0
R-HSA-5250941,2.0542247
R-HSA-8866376,-6.751689e-09
R-HSA-389661,0.0
R-HSA-392517,0.0
R-HSA-8957275,3.3000295
R-HSA-983189,0.1896535
R-HSA-209776,0.0
R-HSA-69242,2.6946867
R-HSA-168898,13.629986
R-HSA-114508,-8.53584e-11
R-HSA-428359,0.002427109
R-HSA-5576886,0.0
R-HSA-5693538,5.001892
R-HSA-445355,0.04850318
R-HSA-5620920,3.0951903e-09
R-HSA-1368082,3.5322276e-11
R-HSA-5687128,0.18228018
R-HSA-6785470,0.0
R-HSA-203765,4.300205e-05
R-HSA-3000178,0.0017049918
R-HSA-3296482,0.0004961778
R-HSA-432040,0.15700011
R-HSA-210991,0.0
R-HSA-749476,0.7666856
R-HSA-392851,0.013858578
R-HSA-390522,-1.6193367e-08
R-HSA-168928,2.3761978
R-HSA-110313,0.10694215
R-HSA-381042,0.0
R-HSA-192456,0.0
R-HSA-5423646,2.3764761e-07
R-HSA-1268020,1.681561e-05
R-HSA-3214847,1.7088501
R-HSA-112308,0.0
R-HSA-430116,-3.316981e-05
R-HSA-5576893,0.009631723
R-HSA-5619084,-0.0027254515
R-HSA-5632684,0.0012877445
R-HSA-422085,0.0
R-HSA-75955,-1.8007258e-10
R-HSA-264876,0.008028126
R-HSA-1433557,4.3230493e-08
R-HSA-69618,2.2504756
R-HSA-449147,12.258014
R-HSA-6788656,7.405408e-05
R-HSA-73854,-3.516436e-06
R-HSA-1257604,4.235763
R-HSA-450513,0.0005703807
R-HSA-3238698,0.020810327
R-HSA-2892245,-7.728932e-12
R-HSA-75064,6.212543e-11
R-HSA-163282,0.0
R-HSA-69615,-0.0032574933
R-HSA-5221030,-4.4443813e-10
R-HSA-2022377,1.1938268e-05
R-HSA-6807505,2.4307559
R-HSA-8955332,0.3252989
R-HSA-189200,0.03527887
R-HSA-166208,3.3477638e-06
R-HSA-3000157,-0.00025600946
R-HSA-6782315,0.0
R-HSA-6806667,0.010272531
R-HSA-499943,0.0
R-HSA-2404192,0.005741688
R-HSA-453279,6.7008715
R-HSA-429958,0.0
R-HSA-8873719,0.4886487
R-HSA-380972,0.003986606
R-HSA-2408522,0.18397553
R-HSA-1855156,0.0
R-HSA-194840,2.0250719
R-HSA-8876725,-5.2552274e-10
R-HSA-426486,9.762493e-10
R-HSA-77075,0.024159713
R-HSA-5620912,-1.1518668e-05
R-HSA-5668541,0.29853693
R-HSA-75158,-8.277715e-06
R-HSA-5579029,3.318823e-10
R-HSA-196849,4.2093943e-06
R-HSA-2161541,0.0
R-HSA-425393,7.7357596e-05
R-HSA-8956319,0.0
R-HSA-5334118,0.05855819
R-HSA-936837,0.013787804
R-HSA-2029480,1.4973669
R-HSA-389977,1.5459225e-08
R-HSA-983705,0.342655
R-HSA-2168880,-3.1667309e-09
R-HSA-453274,10.669892
R-HSA-168643,0.42097703
R-HSA-69052,-0.025805887
R-HSA-8852405,0.0
R-HSA-5662702,0.00010476718
R-HSA-1614635,1.8886429e-13
R-HSA-157858,0.012722718
R-HSA-3000170,-7.830621e-13
R-HSA-140875,0.0
R-HSA-1445148,1.3491342
R-HSA-9012852,0.015790803
R-HSA-5173105,-3.759366e-05
R-HSA-432030,0.0
R-HSA-6781827,-4.799261
R-HSA-373752,0.23779108
R-HSA-450408,0.09519563
R-HSA-3781860,0.0
R-HSA-379724,0.049931314
R-HSA-5576892,0.072986476
R-HSA-70326,0.8467341
R-HSA-3858494,1.7893151
R-HSA-5205685,-5.427397e-10
R-HSA-3214842,0.41907793
R-HSA-73943,1.6543652e-11
R-HSA-3214841,0.031068537
R-HSA-6784531,0.051893692
R-HSA-156842,1.5157866
R-HSA-77595,0.05209764
R-HSA-6803157,3.9236253e-05
