,coef
R-HSA-70895,1.994234e-12
R-HSA-203927,3.0891065e-09
R-HSA-72613,2.2125669
R-HSA-110314,0.0127547495
R-HSA-163841,2.7340933e-08
R-HSA-210993,-6.6608205e-05
R-HSA-163765,-1.8204078e-09
R-HSA-194138,0.0011484496
R-HSA-8963899,4.4168582e-06
R-HSA-5578775,-5.7302008e-09
R-HSA-425366,9.323849e-07
R-HSA-71406,0.0
R-HSA-140837,5.8926535e-06
R-HSA-9018678,5.457202e-12
R-HSA-430039,-9.25059e-06
R-HSA-674695,1.7726241
R-HSA-72187,0.8009748
R-HSA-112313,1.991233e-11
R-HSA-2682334,0.36135206
R-HSA-111367,2.3331703e-09
R-HSA-6811442,6.122856
R-HSA-1855204,0.00052490394
R-HSA-5250913,2.1758728
R-HSA-2454202,3.1832402
R-HSA-5687613,9.127595e-11
R-HSA-69481,-1.5173757
R-HSA-1632852,-1.8714076e-05
R-HSA-376176,1.2666005
R-HSA-381340,0.0003243779
R-HSA-1855167,0.0
R-HSA-3371497,0.0014096858
R-HSA-6809371,0.46345145
R-HSA-8939211,1.9262884
R-HSA-3304351,-0.018691858
R-HSA-163680,0.0
R-HSA-388844,-1.2017646e-09
R-HSA-381033,-1.0727351e-07
R-HSA-112303,0.0
R-HSA-112314,3.843665e-07
R-HSA-446203,1.1718623e-07
R-HSA-3000471,-8.9466903e-07
R-HSA-5661270,0.0
R-HSA-1475029,0.00010625266
R-HSA-3371556,0.7218057
R-HSA-8862803,0.00010108275
R-HSA-2151209,-5.3336635e-07
R-HSA-8979227,3.0040997e-10
R-HSA-166658,0.26590896
R-HSA-1855231,0.0
R-HSA-8978868,4.2937103e-05
R-HSA-1855192,0.0
R-HSA-76005,-1.1394371
R-HSA-1369007,0.0
R-HSA-8982491,5.8189314e-10
R-HSA-212436,48.169975
R-HSA-2160456,0.0
R-HSA-8851680,1.0887959e-07
R-HSA-5576890,-5.0030974e-10
R-HSA-191859,1.9651398e-14
R-HSA-69190,0.009335855
R-HSA-425397,7.356812e-06
R-HSA-2990846,9.012535
R-HSA-388396,8.8871975
R-HSA-5223345,-4.7246877e-12
R-HSA-5609975,0.0
R-HSA-8981373,1.4569406e-07
R-HSA-210744,0.00016766369
R-HSA-190236,0.8468507
R-HSA-76042,0.6635545
R-HSA-2172127,0.99295056
R-HSA-917977,3.5005923e-10
R-HSA-373753,-0.0014984306
R-HSA-156580,0.0038509977
R-HSA-2132295,3.2671053
R-HSA-983169,23.97221
R-HSA-8848021,0.048264112
R-HSA-5661231,0.0
R-HSA-2129379,-5.512863e-08
R-HSA-5653890,0.0
R-HSA-381070,0.5669748
R-HSA-114604,0.04972414
R-HSA-72172,10.119288
R-HSA-74182,4.872157e-10
R-HSA-1222556,-0.116211265
R-HSA-1226099,0.34564862
R-HSA-429947,-3.0655207e-05
R-HSA-3000484,-2.9147965e-13
R-HSA-2219528,2.4750504
R-HSA-73863,0.0081173275
R-HSA-2161517,0.0
R-HSA-375170,8.049036e-06
R-HSA-201451,-0.080707446
R-HSA-5387390,0.06351506
R-HSA-75893,0.043453224
R-HSA-1592389,0.064059675
R-HSA-8941237,0.0
R-HSA-426496,-5.8242466e-10
R-HSA-3560782,0.018464109
R-HSA-8852135,9.980204e-08
R-HSA-5578749,0.051814247
R-HSA-189483,9.103912e-08
R-HSA-1855170,0.0
R-HSA-1799339,1.496837
R-HSA-69002,-0.034382388
R-HSA-195258,2.2019033
R-HSA-8956321,1.0782516e-05
R-HSA-8981607,0.0
R-HSA-3000497,0.0
R-HSA-163359,0.020300316
R-HSA-1368108,0.0
R-HSA-1368071,2.43186e-06
R-HSA-177929,1.9788875e-05
R-HSA-2564830,6.799203e-12
R-HSA-4791275,4.408916
R-HSA-5617472,1.1487597
R-HSA-1855183,1.3679248e-07
R-HSA-5684996,4.0945654
R-HSA-189451,1.4800091e-09
R-HSA-1296052,0.00012692715
R-HSA-9013694,0.056754556
R-HSA-2022090,0.0
R-HSA-170834,0.3424136
R-HSA-163358,0.0
R-HSA-774815,-5.098843e-10
R-HSA-1221632,0.4183777
R-HSA-390466,-0.0042874455
R-HSA-422356,-1.2879765e-06
R-HSA-1483257,0.039620876
R-HSA-392518,0.026453746
R-HSA-977225,1.3123027
R-HSA-73856,0.87914044
R-HSA-212300,0.2754651
R-HSA-1980145,-5.171978e-10
R-HSA-1489509,0.0
R-HSA-5663084,0.0
R-HSA-432142,0.0
R-HSA-211945,0.05799271
R-HSA-1300644,3.4454413e-06
R-HSA-74752,0.07591064
R-HSA-8856828,10.528825
R-HSA-163200,-7.4222496e-11
R-HSA-8978934,1.1387309e-05
R-HSA-1912422,1.9481831
R-HSA-5620924,0.008905815
R-HSA-917729,0.5045324
R-HSA-2644603,1.9008298
R-HSA-8868773,3.4477735
R-HSA-2672351,0.0
R-HSA-500792,1.5389432
R-HSA-1300642,0.0
R-HSA-163316,0.0
R-HSA-388841,0.30335957
R-HSA-1442490,1.4522708e-10
R-HSA-1296072,0.0030169473
R-HSA-9007101,0.79461616
R-HSA-392154,6.8056193e-06
R-HSA-201681,2.0621176
R-HSA-73929,-1.0480763e-11
R-HSA-8868766,0.0
R-HSA-76046,1.0672358
R-HSA-1855229,0.0
R-HSA-391160,-1.0312882e-12
R-HSA-199977,1.5980049
R-HSA-1855196,0.0
R-HSA-195253,0.8631956
R-HSA-1237044,1.410277e-08
R-HSA-1855191,0.0
R-HSA-453276,0.14403151
R-HSA-1834949,0.02735113
R-HSA-163754,0.0
R-HSA-8951664,10.948518
R-HSA-913531,3.9117615
R-HSA-373760,-0.0045161364
R-HSA-3214858,3.317265
R-HSA-5632987,9.234404e-09
R-HSA-8874211,2.5485431e-05
R-HSA-2028269,1.0223766e-07
R-HSA-5682910,0.0
R-HSA-1236394,0.56948423
R-HSA-5693606,-0.05252487
R-HSA-109606,-1.5468396e-08
R-HSA-446353,-4.1932026e-07
R-HSA-5576894,0.0
R-HSA-912446,0.5692497
R-HSA-70614,0.0
R-HSA-199992,5.7479906
R-HSA-75157,7.147838e-05
R-HSA-1296065,-9.816697e-12
R-HSA-3000480,0.056497563
R-HSA-5358565,0.00011750684
R-HSA-168254,2.8643415
R-HSA-157579,0.68693966
R-HSA-5213460,-3.4731843e-07
R-HSA-354192,-0.00014134681
R-HSA-1630316,-0.0023492458
R-HSA-112311,0.0
R-HSA-6806834,-0.0063318238
R-HSA-112310,-7.7111224e-08
R-HSA-209952,-2.4407706e-10
R-HSA-76009,0.0
R-HSA-1247673,7.102697e-05
R-HSA-75205,1.9807757e-08
R-HSA-5683826,2.5143475e-08
R-HSA-8949664,1.217699e-05
R-HSA-8964043,0.00018552617
R-HSA-210990,-0.00025911236
R-HSA-1227986,0.4984616
R-HSA-71737,-4.4386794e-05
R-HSA-1369062,3.264313e-06
R-HSA-2262749,0.2097393
R-HSA-5676934,5.512429e-07
R-HSA-5358606,0.0
R-HSA-5660489,2.9636924e-06
R-HSA-75153,-1.4269975e-12
R-HSA-400206,-5.831117e-13
R-HSA-165181,0.0
R-HSA-1300645,0.0
R-HSA-2892247,1.0608547e-09
R-HSA-8876384,0.04500392
R-HSA-198933,-1.1390896e-10
R-HSA-5578768,0.0
R-HSA-3214815,1.0964421
R-HSA-202403,0.99647
R-HSA-3906995,0.005165392
R-HSA-162906,8.273311
R-HSA-163125,0.0
R-HSA-2978092,0.0
R-HSA-5693571,0.16021013
R-HSA-1566977,0.0
R-HSA-421270,-5.7944995e-08
R-HSA-2395516,0.0
R-HSA-8964572,0.0
R-HSA-5688426,8.535155
R-HSA-8963678,4.1409293e-11
R-HSA-5362517,0.0034926936
R-HSA-418360,7.835558e-09
R-HSA-8949613,0.0
R-HSA-6802957,3.5467296
R-HSA-2559583,3.3121903
R-HSA-5357769,-2.2351514e-10
R-HSA-8849175,0.0
R-HSA-2586552,-0.006050432
R-HSA-3299685,-3.7455198e-13
R-HSA-5696399,-0.59037125
R-HSA-5358346,-5.2110594e-11
R-HSA-5610787,0.83750695
R-HSA-879415,0.0
R-HSA-5602358,0.0008065969
R-HSA-68952,3.529585e-12
R-HSA-1170546,0.014005745
R-HSA-5368287,3.0579674
R-HSA-73933,2.0755415e-09
R-HSA-5657655,0.0
R-HSA-1643713,0.758763
R-HSA-1855184,0.0
R-HSA-210747,0.0
R-HSA-75896,1.8606256e-12
R-HSA-5621481,0.7546811
R-HSA-375165,2.1063144
R-HSA-77588,0.0010707037
R-HSA-8956320,7.858026e-05
R-HSA-75892,5.418623e-09
R-HSA-140834,0.0
R-HSA-169911,-2.134017e-05
R-HSA-1980143,0.030271778
R-HSA-1300652,3.656045e-08
R-HSA-400508,-1.5244329e-07
R-HSA-6783310,-0.47554034
R-HSA-6798163,0.0
R-HSA-8963898,3.3202028e-12
R-HSA-189085,0.0
R-HSA-8849932,6.5201657e-09
R-HSA-450385,5.861693e-15
R-HSA-8853383,0.0
R-HSA-72764,0.5033716
R-HSA-381426,0.14189646
R-HSA-5619102,1.873448e-10
R-HSA-68886,10.292277
R-HSA-216083,0.12138689
R-HSA-8934903,8.3540435e-08
R-HSA-73780,0.10723097
R-HSA-73779,1.2862852
R-HSA-373755,0.8026191
R-HSA-72200,-2.0041063e-10
R-HSA-210746,0.0
R-HSA-428157,0.0007409488
R-HSA-1296346,0.0
R-HSA-5545483,1.7437204e-08
R-HSA-351202,0.010369568
R-HSA-6794361,9.1205905e-09
R-HSA-6787450,-1.088391e-11
R-HSA-71336,0.0
R-HSA-432047,1.1288686e-09
R-HSA-982772,-0.039091393
R-HSA-5601884,-3.734202e-09
R-HSA-1502540,0.0
R-HSA-5632927,0.0
R-HSA-450520,0.0
R-HSA-5652084,0.0
R-HSA-5632968,-2.494208e-11
R-HSA-5339562,0.066561446
R-HSA-72086,6.7707844e-09
R-HSA-193704,0.1682931
R-HSA-8957322,0.01777193
R-HSA-1650814,6.859922e-08
R-HSA-72202,0.9988859
R-HSA-5632928,0.0
R-HSA-9033500,0.05999287
R-HSA-70370,-1.4009015e-11
R-HSA-446107,0.00035457537
R-HSA-8848584,0.0
R-HSA-8853659,0.5157068
R-HSA-6798695,28.462124
R-HSA-2534343,0.0
R-HSA-1855215,0.0
R-HSA-210745,-1.1684593e-09
R-HSA-73980,0.0056347484
R-HSA-73777,2.4288252e-06
R-HSA-2151201,-6.497832e-07
R-HSA-166520,-0.00051192264
R-HSA-163767,6.472641e-07
R-HSA-1296061,5.7127432e-05
R-HSA-2474795,3.4398903e-10
R-HSA-450604,-2.8159153e-10
R-HSA-1433617,-7.805884e-11
R-HSA-456926,-0.0002867558
R-HSA-5250941,1.0366082
R-HSA-8866376,-4.452042e-05
R-HSA-389661,0.0
R-HSA-392517,0.00019150409
R-HSA-8957275,5.2205496
R-HSA-983189,0.08655774
R-HSA-209776,1.2050324e-07
R-HSA-69242,0.76447237
R-HSA-168898,16.501188
R-HSA-114508,0.0
R-HSA-428359,-0.00031764325
R-HSA-5576886,0.0
R-HSA-5693538,3.8720675
R-HSA-445355,0.0017668625
R-HSA-5620920,-2.8211534e-06
R-HSA-1368082,3.2812663e-06
R-HSA-5687128,0.89467824
R-HSA-6785470,0.0
R-HSA-203765,-4.037444e-06
R-HSA-3000178,0.70813626
R-HSA-3296482,0.0
R-HSA-432040,0.0003140728
R-HSA-210991,0.0
R-HSA-749476,0.20356607
R-HSA-392851,0.00032379257
R-HSA-390522,-0.00212265
R-HSA-168928,1.1060538
R-HSA-110313,0.007763262
R-HSA-381042,3.1578014e-07
R-HSA-192456,0.0
R-HSA-5423646,0.0
R-HSA-1268020,0.0
R-HSA-3214847,3.063123
R-HSA-112308,0.0
R-HSA-430116,-9.054636e-08
R-HSA-5576893,0.00029602295
R-HSA-5619084,0.01589414
R-HSA-5632684,0.019955909
R-HSA-422085,0.0
R-HSA-75955,0.40066734
R-HSA-264876,-0.007832356
R-HSA-1433557,7.9941293e-07
R-HSA-69618,1.0331378
R-HSA-449147,17.148966
R-HSA-6788656,6.003977e-05
R-HSA-73854,0.22674663
R-HSA-1257604,4.859559
R-HSA-450513,-1.1898269e-08
R-HSA-3238698,0.0027935253
R-HSA-2892245,-3.9578325e-08
R-HSA-75064,1.8570194e-11
R-HSA-163282,0.0
R-HSA-69615,-0.7137004
R-HSA-5221030,-5.973372e-11
R-HSA-2022377,0.0013493273
R-HSA-6807505,1.1910512
R-HSA-8955332,7.835877e-09
R-HSA-189200,0.0
R-HSA-166208,-0.0052012373
R-HSA-3000157,1.6855584
R-HSA-6782315,0.0
R-HSA-6806667,0.043255627
R-HSA-499943,7.7415105e-05
R-HSA-2404192,0.0
R-HSA-453279,-0.74781233
R-HSA-429958,-2.0901336e-08
R-HSA-8873719,0.22035931
R-HSA-380972,-0.0054515265
R-HSA-2408522,0.31657833
R-HSA-1855156,0.0
R-HSA-194840,3.166272
R-HSA-8876725,0.0
R-HSA-426486,0.0
R-HSA-77075,-3.1625206e-08
R-HSA-5620912,0.1010833
R-HSA-5668541,0.66899145
R-HSA-75158,2.4255776e-08
R-HSA-5579029,0.0
R-HSA-196849,2.591923e-13
R-HSA-2161541,0.0
R-HSA-425393,1.0800889e-05
R-HSA-8956319,0.0
R-HSA-5334118,0.0013851741
R-HSA-936837,2.0200184e-11
R-HSA-2029480,2.1260555
R-HSA-389977,-5.881555e-10
R-HSA-983705,2.7756035
R-HSA-2168880,0.0
R-HSA-453274,3.43462
R-HSA-168643,1.1050029
R-HSA-69052,-0.3401112
R-HSA-8852405,0.0
R-HSA-5662702,-9.83095e-10
R-HSA-1614635,0.0
R-HSA-157858,0.0034347868
R-HSA-3000170,2.2303091e-08
R-HSA-140875,0.0024660924
R-HSA-1445148,1.2818174
