,coef
R-HSA-157579,0.0013284866
R-HSA-72613,2.4726613
R-HSA-390522,0.034532353
R-HSA-8849175,0.0
R-HSA-1630316,-8.63106e-05
R-HSA-190236,1.5310293
R-HSA-1369062,-6.534714e-09
R-HSA-8981373,9.182236e-08
R-HSA-6806834,-0.0043032253
R-HSA-163765,-2.299669e-06
R-HSA-3299685,-5.399286e-06
R-HSA-1980145,0.09236718
R-HSA-8856828,6.675011
R-HSA-1502540,2.480309e-10
R-HSA-5173105,2.0502622
R-HSA-392518,0.03860945
R-HSA-977225,-5.9468675e-08
R-HSA-1855167,2.2023837e-06
R-HSA-210993,0.0017250356
R-HSA-6798163,4.267077e-12
R-HSA-5662702,4.845048e-10
R-HSA-9013694,0.042920027
R-HSA-425366,8.386719e-05
R-HSA-112310,0.07251592
R-HSA-5687128,0.006774977
R-HSA-71406,-4.188114e-09
R-HSA-1296052,1.3876943e-10
R-HSA-5619102,2.4740416e-06
R-HSA-114604,0.025798373
R-HSA-381042,1.9432534e-08
R-HSA-450513,-2.5350796e-06
R-HSA-1296346,0.0
R-HSA-373755,0.0014918174
R-HSA-73777,0.013875232
R-HSA-3371556,0.55164593
R-HSA-1980143,0.23356916
R-HSA-432047,0.0
R-HSA-6783310,6.009201e-08
R-HSA-76005,1.7638406
R-HSA-1614635,0.0
R-HSA-163680,-0.000107644875
R-HSA-209776,-1.9323763e-10
R-HSA-2978092,9.4655235e-11
R-HSA-210745,3.7002928e-07
R-HSA-72200,-6.4106747e-09
R-HSA-163841,0.018433388
R-HSA-6788656,0.0
R-HSA-76009,3.8235055e-09
R-HSA-195253,0.00048360575
R-HSA-76046,2.143482
R-HSA-74752,1.5045397
R-HSA-5632927,-7.4235584e-05
R-HSA-74182,1.1299192e-06
R-HSA-1912422,0.34695917
R-HSA-5334118,-9.693436e-06
R-HSA-749476,0.0006290883
R-HSA-5682910,1.6984695e-05
R-HSA-1368108,9.1810506e-08
R-HSA-68886,4.172707
R-HSA-1442490,0.0075473236
R-HSA-72202,0.00090547214
R-HSA-6811442,5.2235327
R-HSA-8873719,0.028198507
R-HSA-110314,1.3635986e-09
R-HSA-446353,1.1848207e-08
R-HSA-163767,1.4937343e-06
R-HSA-75158,0.00062691
R-HSA-8853383,2.6387998e-11
R-HSA-70370,1.2523895e-12
R-HSA-70326,-4.3889086e-06
R-HSA-983705,1.5337057
R-HSA-1483257,3.4372368
R-HSA-5601884,0.029096609
R-HSA-168928,1.1598457
R-HSA-210990,0.0014559446
R-HSA-8956321,0.0
R-HSA-3000170,-7.1486803e-09
R-HSA-163282,0.0
R-HSA-73779,0.04166655
R-HSA-5661270,0.0
R-HSA-199977,2.2404048
R-HSA-212300,0.033270724
R-HSA-77595,8.182769e-10
R-HSA-2682334,-9.366031e-05
R-HSA-69615,0.19006465
R-HSA-1855196,0.0
R-HSA-449147,6.4590673
R-HSA-373753,0.014021091
R-HSA-389977,-2.8884511e-11
R-HSA-2474795,0.0
R-HSA-450520,0.0
R-HSA-388396,10.888298
R-HSA-380972,1.6670292e-05
R-HSA-75157,-0.0039984994
R-HSA-9033500,1.7064256e-10
R-HSA-3214842,0.0007776588
R-HSA-8981607,0.0
R-HSA-163316,0.0
R-HSA-69190,4.5816763e-05
R-HSA-8951664,6.1370225
R-HSA-5602358,6.1137087e-09
R-HSA-1222556,0.0047555347
R-HSA-6802957,-5.0621227e-05
R-HSA-69052,0.00014414595
R-HSA-982772,5.0436935e-09
R-HSA-5576894,-2.2773927e-12
R-HSA-8876725,1.6043261e-06
R-HSA-198933,7.3746273e-06
R-HSA-2395516,0.0
R-HSA-77588,1.2974552e-05
R-HSA-1592389,0.0018538103
R-HSA-2160456,0.0
R-HSA-5339562,0.008107122
R-HSA-1237044,2.06375e-06
R-HSA-1855204,2.83571
R-HSA-5423646,-1.9462206e-08
R-HSA-975956,0.0069660717
R-HSA-5620920,0.002276896
R-HSA-3000157,0.033466272
R-HSA-8874211,2.7610346e-08
R-HSA-8868773,-0.08948501
R-HSA-5687613,3.3671133e-06
R-HSA-8851680,5.249771e-06
R-HSA-2559583,9.310817
R-HSA-70614,1.2681501e-13
R-HSA-917977,0.027356377
R-HSA-499943,3.5471373e-09
R-HSA-3000178,-9.6780595e-06
R-HSA-192456,6.290234e-11
R-HSA-3906995,2.4050508
R-HSA-163125,2.9927727e-07
R-HSA-1221632,-7.248418e-05
R-HSA-917729,0.14452812
R-HSA-3858494,1.9102972
R-HSA-8852405,0.0
R-HSA-391160,-0.0035404563
R-HSA-8934903,1.3911016e-06
R-HSA-400508,-0.0018850417
R-HSA-177929,0.0012579844
R-HSA-194840,7.2304044
R-HSA-426496,6.870744e-05
R-HSA-3238698,-1.0749721e-08
R-HSA-1433617,-1.022076e-07
R-HSA-373760,0.03444108
R-HSA-69618,3.0449617e-06
R-HSA-8848021,0.00028652008
R-HSA-191859,-1.6268868e-07
R-HSA-388844,0.011171579
R-HSA-5621481,2.088671
R-HSA-8957322,0.018518649
R-HSA-8849932,0.041020162
R-HSA-163359,0.0457253
R-HSA-453274,2.885697
R-HSA-5693571,-0.00018516385
R-HSA-73856,0.16259906
R-HSA-5545483,-1.2239728e-07
R-HSA-203765,0.0010825143
R-HSA-3214841,2.0157743
R-HSA-194138,0.021145755
R-HSA-1296061,4.1894663e-07
R-HSA-1643713,0.64146477
R-HSA-5663084,9.2996194e-10
R-HSA-170834,0.19778354
R-HSA-8957275,0.004347123
R-HSA-5632928,2.4535804e-10
R-HSA-983169,13.814394
R-HSA-75205,-1.2933069e-05
R-HSA-774815,1.842529e-06
R-HSA-3000497,0.0
R-HSA-381070,-1.5141165e-05
R-HSA-1855191,-4.2833548e-10
R-HSA-73933,-8.858617e-13
R-HSA-1170546,-2.5137851e-08
R-HSA-5250913,0.19766115
R-HSA-430116,-5.348651e-06
R-HSA-9018678,-0.008013683
R-HSA-112311,0.0
R-HSA-165181,1.4468651e-10
R-HSA-426486,1.1446492e-05
R-HSA-5652084,0.0
R-HSA-73863,0.0016311308
R-HSA-140834,0.0
R-HSA-2564830,-1.2159817e-06
R-HSA-1369007,-1.7677741e-12
R-HSA-2404192,0.008938087
R-HSA-111367,7.7964853e-07
R-HSA-9012852,0.0190353
R-HSA-3371497,17.16154
R-HSA-189451,3.7892806e-13
R-HSA-73929,1.8586742e-14
R-HSA-8963678,0.0
R-HSA-140875,-5.9472804e-10
R-HSA-5609975,0.0
R-HSA-209952,-2.3144023e-07
R-HSA-5221030,8.46038e-06
R-HSA-5661231,0.0
R-HSA-5358565,-2.6228085e-08
R-HSA-73780,0.08995905
R-HSA-5660489,-6.4062856e-06
R-HSA-8848584,6.8027445e-14
R-HSA-379724,4.9828297e-12
R-HSA-1300644,-3.2261578e-09
R-HSA-5683826,0.011882962
R-HSA-2132295,4.6705337
R-HSA-5578775,0.00037217923
R-HSA-8956320,2.5024475e-12
R-HSA-6807505,3.348134
R-HSA-5579029,9.551122e-09
R-HSA-8956319,7.0312534e-10
R-HSA-5610787,7.5082644e-06
R-HSA-75893,-0.00341343
R-HSA-216083,0.013233001
R-HSA-112308,8.1877477e-10
R-HSA-2454202,-0.0007028924
R-HSA-8949664,1.4996961e-05
R-HSA-75153,3.7557016e-05
R-HSA-450385,-2.243423e-10
R-HSA-2586552,0.00018590981
R-HSA-2644603,5.1674066
R-HSA-189200,0.0054571447
R-HSA-109606,0.95539725
R-HSA-418360,0.00013276437
R-HSA-432030,0.0
R-HSA-112313,2.2268081e-12
R-HSA-114508,-2.8922741e-11
R-HSA-203927,8.730275e-05
R-HSA-3296482,8.1350066e-10
R-HSA-2129379,1.5985338e-12
R-HSA-8941237,0.00043005255
R-HSA-1300645,0.0
R-HSA-8978868,-0.028916873
R-HSA-75896,2.4929778e-12
R-HSA-3214815,0.6261591
R-HSA-2161517,2.7621078e-12
R-HSA-5693538,-9.878397e-07
R-HSA-1834949,0.00646985
R-HSA-112314,0.069057524
R-HSA-5688426,15.002568
R-HSA-5696399,1.186978e-08
R-HSA-879415,5.3338662e-09
R-HSA-3214847,3.0799582
R-HSA-75892,0.00029681122
R-HSA-189483,9.763209e-12
R-HSA-69002,-0.005077376
R-HSA-1296072,9.146823e-09
R-HSA-196849,-2.456601e-07
R-HSA-3304351,0.060434423
R-HSA-392851,0.1348968
R-HSA-169911,0.001548749
R-HSA-390466,0.27801853
R-HSA-4791275,3.6674354
R-HSA-5676934,2.6518282e-12
R-HSA-2892247,1.3512096e-11
R-HSA-5368287,2.7009168
R-HSA-5693606,-2.7456858e-06
R-HSA-1433557,1.8041643e-05
R-HSA-212436,38.507782
R-HSA-2219528,1.9688829
R-HSA-5632684,-4.39366e-09
R-HSA-5387390,-6.315477e-06
R-HSA-193704,0.42415798
R-HSA-453279,2.097823
R-HSA-8979227,-0.08459569
R-HSA-201451,0.0001350788
R-HSA-429958,1.7603562e-06
R-HSA-430039,0.0
R-HSA-8982491,-1.3617909e-09
R-HSA-1799339,-0.02068145
R-HSA-140837,-9.963857e-07
R-HSA-2892245,0.0
R-HSA-71737,0.00015728759
R-HSA-210746,0.0
R-HSA-445355,0.007861584
R-HSA-1855170,0.0
R-HSA-70895,-3.9627494e-07
R-HSA-3000484,-4.925726e-13
R-HSA-2029480,-0.14947557
R-HSA-373752,-8.1488746e-05
R-HSA-69481,1.238588e-07
R-HSA-913531,0.47959256
R-HSA-6794361,4.910215e-07
R-HSA-8964572,0.0
R-HSA-1855183,-2.1329547e-06
R-HSA-1475029,0.0
R-HSA-210744,-1.3145484e-09
R-HSA-6785470,0.0
R-HSA-77075,-0.0062990347
R-HSA-5653890,-1.3669036e-08
R-HSA-2161541,2.936944e-11
R-HSA-8853659,0.00070664217
R-HSA-381340,0.0011598384
R-HSA-429947,3.647349e-06
R-HSA-2022090,0.0
R-HSA-8949613,1.9181968e-07
R-HSA-425397,-0.00015832658
R-HSA-199992,0.1561071
R-HSA-432040,0.018554494
R-HSA-1855215,0.0
R-HSA-8866376,4.3319378e-07
R-HSA-1236394,0.023119336
R-HSA-1855184,0.0
R-HSA-71336,0.0
R-HSA-73980,0.49776113
R-HSA-2028269,-1.3703216e-07
R-HSA-8955332,-2.698697e-09
R-HSA-6782315,0.0
R-HSA-2990846,14.706265
R-HSA-1855229,0.0
R-HSA-432142,0.00051316933
R-HSA-1855192,0.0
R-HSA-210991,0.0004131738
R-HSA-201681,1.7213582
R-HSA-1268020,0.00045506898
R-HSA-2534343,0.0
R-HSA-8963898,-1.7939057e-06
R-HSA-375165,0.21108107
R-HSA-1855231,0.0
R-HSA-157858,0.016161306
R-HSA-195258,17.71725
R-HSA-162906,7.0777287
R-HSA-202403,6.024876
R-HSA-376176,0.0014736396
R-HSA-5205685,8.193211e-10
R-HSA-5213460,1.8281892e-08
R-HSA-983189,0.009759218
R-HSA-1296065,-3.1777874e-09
R-HSA-1300652,1.0227452e-10
R-HSA-975957,0.059659045
R-HSA-5576893,1.7427967e-11
R-HSA-8876384,-1.5312581e-07
R-HSA-428157,0.18982123
R-HSA-389661,0.0
R-HSA-450604,1.05896e-05
R-HSA-674695,0.607886
R-HSA-2172127,0.00060606375
R-HSA-6781827,-5.2896416e-09
R-HSA-2168880,-1.211135e-07
R-HSA-75955,0.00036881468
R-HSA-72086,-2.307472e-06
R-HSA-428359,0.00046466652
R-HSA-5358606,5.924715e-10
R-HSA-1257604,14.355982
R-HSA-6798695,11.2056465
R-HSA-6806667,0.005827299
R-HSA-72764,-0.0021696473
R-HSA-2262749,0.27120772
R-HSA-5362517,-6.4544564e-11
R-HSA-110313,-2.203005e-07
R-HSA-156842,-0.060152903
R-HSA-73854,0.047777634
R-HSA-5620912,-2.2295173e-06
R-HSA-392154,0.00041617843
R-HSA-5250941,0.13419753
R-HSA-2151201,-1.2124262e-05
R-HSA-456926,-1.4654298e-09
R-HSA-156580,0.0012235631
R-HSA-3560782,0.0008605223
R-HSA-446203,0.019630685
R-HSA-5576892,0.00012629658
R-HSA-166520,0.31909817
R-HSA-1227986,0.0015477282
R-HSA-3781860,-1.7614724e-10
R-HSA-112303,-8.127739e-09
R-HSA-422356,0.28967384
R-HSA-211945,0.00022556329
R-HSA-186797,0.97282493
R-HSA-5576890,2.22742e-12
R-HSA-5578749,0.212173
R-HSA-5578768,-2.5108846e-09
R-HSA-8868766,0.0
R-HSA-936837,0.0018368909
R-HSA-3214858,0.042087678
R-HSA-8939211,2.2234592
R-HSA-5223345,-6.4110605e-12
R-HSA-5619084,5.7499983e-09
R-HSA-446107,0.0054340945
R-HSA-422085,3.8103106e-05
R-HSA-351202,-5.8453656e-07
R-HSA-8862803,7.4243286e-07
R-HSA-166208,-0.000120956116
R-HSA-381426,9.7426535e-05
