,coef
R-HSA-1296059,-3.1693832e-09
R-HSA-8951664,6.1370225
R-HSA-9604323,-1.5250629e-10
R-HSA-5682113,0.0
R-HSA-1368082,1.8113266e-07
R-HSA-6807505,3.348134
R-HSA-73980,0.4977611
R-HSA-5661182,0.0
R-HSA-9010553,-4.4200944e-05
R-HSA-2395516,0.0
R-HSA-168638,-0.0034079377
R-HSA-5678520,0.0
R-HSA-5696397,1.4074973e-13
R-HSA-5669034,0.0
R-HSA-75105,0.0011303511
R-HSA-181430,0.0046911193
R-HSA-4641257,0.07093084
R-HSA-727802,-3.5401867e-05
R-HSA-5579011,0.0
R-HSA-5579032,0.0
R-HSA-1296052,1.4087147e-10
R-HSA-8849470,0.00013870165
R-HSA-72764,-0.0021696475
R-HSA-5603041,7.402355e-10
R-HSA-4720454,0.0
R-HSA-190828,0.016149811
R-HSA-111471,-2.0211211e-11
R-HSA-1299316,0.0
R-HSA-6802955,1.0840588e-05
R-HSA-5419276,1.0090103
R-HSA-2473224,2.5358157e-10
R-HSA-6802948,8.498496e-08
R-HSA-6784531,-5.452008e-07
R-HSA-933542,0.033353146
R-HSA-9013695,0.042911384
R-HSA-5221030,8.460263e-06
R-HSA-191650,1.1494855e-05
R-HSA-168799,0.0077094105
R-HSA-3371511,4.4790813e-06
R-HSA-5083635,0.013757554
R-HSA-8874211,2.7611492e-08
R-HSA-1912420,1.5475683e-08
R-HSA-936837,0.001836891
R-HSA-8854691,1.6546434e-11
R-HSA-418990,0.0
R-HSA-8876493,-9.854013e-10
R-HSA-75892,0.00029681096
R-HSA-1855156,0.0
R-HSA-2978092,9.856793e-11
R-HSA-112122,6.0995224e-16
R-HSA-5579000,0.0
R-HSA-425381,1.629491e-12
R-HSA-5603037,2.5512405e-13
R-HSA-75109,1.0389432e-08
R-HSA-3560796,0.0
R-HSA-196791,0.017518107
R-HSA-1250347,0.0051645064
R-HSA-8957275,0.004347125
R-HSA-4641262,0.41805363
R-HSA-5693567,-9.878374e-07
R-HSA-8862803,7.424299e-07
R-HSA-5620912,-2.2295173e-06
R-HSA-5579015,0.0
R-HSA-2564830,-1.2159937e-06
R-HSA-4724325,0.0
R-HSA-1989781,-4.953007e-09
R-HSA-5619111,0.0
R-HSA-450604,1.0589594e-05
R-HSA-1300645,0.0
R-HSA-110357,0.0
R-HSA-8955332,-2.4751479e-09
R-HSA-5578749,0.21217299
R-HSA-400685,-6.9572394e-05
R-HSA-8853383,8.9477314e-12
R-HSA-5357905,0.00026665072
R-HSA-1614603,0.0
R-HSA-5619041,0.0
R-HSA-140834,0.0
R-HSA-3371453,0.5516421
R-HSA-5619044,0.0
R-HSA-68877,1.1256511
R-HSA-5673001,0.011793071
R-HSA-917977,0.027356373
R-HSA-4793954,0.0
R-HSA-156590,0.0
R-HSA-2408557,5.2577256e-08
R-HSA-8941237,0.00043005258
R-HSA-110312,1.2316776e-09
R-HSA-5696400,7.825337e-13
R-HSA-399997,0.0006644523
R-HSA-156827,0.6123309
R-HSA-5579026,1.2152965e-09
R-HSA-3642278,-1.8374757e-10
R-HSA-210993,0.0017250358
R-HSA-3295583,0.0013936381
R-HSA-71064,0.0
R-HSA-5619078,0.0
R-HSA-112409,3.4343273e-08
R-HSA-5678420,0.0
R-HSA-429947,3.6474146e-06
R-HSA-451927,0.50407326
R-HSA-5683329,0.0
R-HSA-445144,-0.0053563174
R-HSA-446343,0.0
R-HSA-8934903,1.3911011e-06
