,coef
R-HSA-1296059,0.000436275
R-HSA-8951664,7.5724735
R-HSA-9604323,0.019332957
R-HSA-5682113,0.0
R-HSA-1368082,2.9801093e-05
R-HSA-6807505,1.374892
R-HSA-73980,-0.00016777837
R-HSA-5661182,0.0
R-HSA-9010553,0.009583739
R-HSA-2395516,0.0
R-HSA-168638,-0.08844055
R-HSA-5678520,0.0
R-HSA-5696397,1.5206107e-05
R-HSA-5669034,0.0
R-HSA-75105,-1.2983904e-10
R-HSA-181430,3.6713146e-08
R-HSA-4641257,2.8524322e-05
R-HSA-727802,-0.0034238691
R-HSA-5579011,0.0
R-HSA-5579032,0.0
R-HSA-1296052,0.0004942755
R-HSA-8849470,0.00037740875
R-HSA-72764,-0.12693635
R-HSA-5603041,-1.1440056e-05
R-HSA-4720454,0.0
R-HSA-190828,-4.9575863e-09
R-HSA-111471,-8.446644e-09
R-HSA-1299316,0.0
R-HSA-6802955,6.2757357e-07
R-HSA-5419276,1.7104902
R-HSA-2473224,4.9202043e-07
R-HSA-6802948,0.00016399071
R-HSA-6784531,0.002579581
R-HSA-933542,0.1946141
R-HSA-9013695,0.4788375
R-HSA-5221030,0.0
R-HSA-191650,3.568651e-08
R-HSA-168799,2.3796957e-11
R-HSA-3371511,-0.007032091
R-HSA-5083635,0.8568588
R-HSA-8874211,-2.708099e-10
R-HSA-1912420,-3.1401727e-05
R-HSA-936837,1.4082187e-09
R-HSA-8854691,0.00015660466
R-HSA-418990,0.0
R-HSA-8876493,2.0682871e-06
R-HSA-75892,0.0008291703
R-HSA-1855156,0.0
R-HSA-2978092,-4.469394e-08
R-HSA-112122,0.0
R-HSA-5579000,0.0
R-HSA-425381,-7.221803e-11
R-HSA-5603037,-1.1757495e-13
R-HSA-75109,1.5080781e-07
R-HSA-3560796,0.0
R-HSA-196791,0.028764986
R-HSA-1250347,0.0008163708
R-HSA-8957275,0.022294344
R-HSA-4641262,0.059490286
R-HSA-5693567,8.289773
R-HSA-8862803,-2.191297e-10
R-HSA-5620912,3.2302191e-06
R-HSA-5579015,0.0
R-HSA-2564830,-9.19629e-13
R-HSA-4724325,0.0
R-HSA-1989781,-0.009287773
R-HSA-5619111,0.0
R-HSA-450604,6.9987527e-06
R-HSA-1300645,0.0
R-HSA-110357,1.464763e-13
R-HSA-8955332,0.39012894
R-HSA-5578749,-0.0028398894
R-HSA-400685,0.0040976624
R-HSA-8853383,7.893618e-14
R-HSA-5357905,0.048227284
R-HSA-1614603,-6.645718e-14
R-HSA-5619041,0.0
R-HSA-140834,1.498339e-05
R-HSA-3371453,0.54326665
R-HSA-5619044,0.0
R-HSA-68877,2.5233102
R-HSA-5673001,1.923482e-07
R-HSA-917977,-2.2353674e-05
R-HSA-4793954,0.0
R-HSA-156590,-3.889079e-07
R-HSA-2408557,-0.000878531
R-HSA-8941237,6.490719e-08
R-HSA-110312,1.1126457e-08
R-HSA-5696400,2.3804561e-05
R-HSA-399997,-1.5130827e-11
R-HSA-156827,0.40563253
R-HSA-5579026,3.5207864e-10
R-HSA-3642278,1.9786608e-09
R-HSA-210993,0.0054040207
R-HSA-3295583,-1.941395e-06
R-HSA-71064,-2.8952953e-12
R-HSA-5619078,0.0
R-HSA-112409,0.0
R-HSA-5678420,0.0
R-HSA-429947,0.03333077
R-HSA-451927,0.18177806
R-HSA-5683329,0.0
R-HSA-445144,9.540947e-07
R-HSA-446343,0.0
R-HSA-8934903,3.8894785e-09
R-HSA-3560792,0.0
R-HSA-71288,0.0
R-HSA-400511,-8.392914e-09
R-HSA-156581,0.00015925463
R-HSA-75108,1.3617366e-10
R-HSA-379716,0.0013231775
R-HSA-8849468,0.0
R-HSA-5619083,0.0
R-HSA-1369062,-9.2847935e-10
R-HSA-4755579,0.0
R-HSA-354194,-3.7852521e-06
R-HSA-2214320,0.0
R-HSA-5576894,5.955135e-05
R-HSA-4839735,0.00053736416
R-HSA-611105,3.3336661e-07
R-HSA-4717374,0.0
R-HSA-5621480,2.6666477
R-HSA-69656,-5.668333e-07
R-HSA-3700989,9.154468
R-HSA-76071,0.0017693022
R-HSA-5656169,3.4987858e-07
R-HSA-204626,0.0
R-HSA-2559585,3.6639693
R-HSA-5609977,0.0
R-HSA-2161517,0.0
R-HSA-983170,0.7301114
R-HSA-426117,9.939015e-11
R-HSA-1855231,0.0
R-HSA-6798695,14.358401
R-HSA-162791,0.0
R-HSA-2197563,0.00012016089
R-HSA-399721,0.0019420481
R-HSA-5674400,0.11260621
R-HSA-392851,0.32475448
R-HSA-5632987,-1.5206008e-06
R-HSA-73817,5.0786464e-13
R-HSA-422085,-3.7346315e-05
R-HSA-196299,0.062258847
R-HSA-68884,0.2422808
R-HSA-8964011,1.14551826e-10
R-HSA-114294,3.787601e-09
R-HSA-2691230,0.025774414
R-HSA-8937144,5.233594e-07
R-HSA-5689901,0.10180077
R-HSA-69275,3.2250302
R-HSA-5619108,0.0
R-HSA-196807,-8.0268035e-11
R-HSA-8877627,0.0
R-HSA-2408517,-3.8176626e-08
R-HSA-3560783,7.4321923e-07
R-HSA-209931,0.0
R-HSA-140180,0.0
R-HSA-8849471,-3.5266375e-12
R-HSA-6783783,-1.2112382e-07
R-HSA-8985801,0.00011645221
R-HSA-210990,5.1958064e-06
R-HSA-5083636,1.120129
R-HSA-8849932,-0.0017485977
R-HSA-5693548,0.026841102
R-HSA-70171,7.741595e-07
R-HSA-202427,1.38166715e-05
R-HSA-202430,-2.0547654e-11
R-HSA-9013508,0.4071296
R-HSA-68962,1.8755345e-05
R-HSA-447041,-2.673583e-10
R-HSA-3214815,0.71708685
R-HSA-211736,-8.266618e-07
R-HSA-163754,0.0
R-HSA-5619055,0.0
R-HSA-5619072,0.0
R-HSA-1799339,-0.0015253059
R-HSA-166016,1.631248
R-HSA-420029,-3.559375e-08
R-HSA-5358606,-3.3234952e-05
R-HSA-114604,0.1262703
R-HSA-3214858,0.32544655
R-HSA-8852405,-1.413644e-13
R-HSA-6806942,-2.9272526e-10
R-HSA-5688354,-1.5738603e-09
R-HSA-2122947,1.1024171
R-HSA-5545483,-5.848029e-06
R-HSA-1912399,0.01740818
R-HSA-427601,0.0014880014
R-HSA-4085023,0.0
R-HSA-428359,8.975208e-07
R-HSA-5365859,0.0098744035
R-HSA-1614558,0.0
R-HSA-159236,0.6412039
R-HSA-5619035,0.0
R-HSA-5660489,2.0031773e-07
R-HSA-373753,0.00010293149
R-HSA-168138,0.78966767
R-HSA-2129379,-2.4754019e-07
R-HSA-191859,3.5918097e-09
R-HSA-5578999,0.0
R-HSA-163767,3.7163883e-11
R-HSA-418597,0.22516271
R-HSA-1296067,-5.3664472e-08
R-HSA-193681,-8.868437e-15
R-HSA-8875791,2.405596e-09
R-HSA-8878171,2.9711494
R-HSA-210991,2.478642e-09
R-HSA-8875360,7.456264e-06
R-HSA-9010642,0.0011707277
R-HSA-2142789,-3.2324216e-11
R-HSA-4086398,0.5284638
R-HSA-5660724,0.0
R-HSA-3928662,-0.00024370135
R-HSA-3299685,0.18308975
R-HSA-73843,0.0
R-HSA-8964572,3.584905e-14
R-HSA-196780,0.0
R-HSA-8964038,6.5086065e-06
R-HSA-5663220,2.3179886
R-HSA-5368286,1.6259091
R-HSA-5602680,-2.181284e-11
R-HSA-389958,-1.3478753e-07
R-HSA-8847993,6.900477e-06
R-HSA-71384,-3.8644486e-13
R-HSA-389356,-4.219775e-07
R-HSA-5619036,0.0
R-HSA-5654741,0.05844975
R-HSA-391160,-7.140837e-11
R-HSA-5619049,0.0
R-HSA-77111,-0.004294995
R-HSA-77595,3.2545897e-05
R-HSA-390471,1.8269004
R-HSA-187037,0.079125054
R-HSA-156582,0.0
R-HSA-70921,0.0
R-HSA-2219530,2.0964682
R-HSA-2586552,1.8352345e-07
R-HSA-5619109,0.0
R-HSA-8963888,-8.1753195e-16
R-HSA-159854,8.469345e-05
R-HSA-8953750,1.6113195
R-HSA-73777,-0.00010876851
R-HSA-4719377,0.0
R-HSA-71182,4.4123663e-12
R-HSA-936440,0.2550678
R-HSA-983168,16.335524
R-HSA-8878159,0.8472085
R-HSA-5579007,0.0
R-HSA-6791226,-1.4939939e-05
R-HSA-2029481,-5.4544207e-06
R-HSA-5687868,0.0
R-HSA-429958,-7.212819e-07
R-HSA-6785807,1.6931207
R-HSA-5682294,0.0
R-HSA-166187,0.0
R-HSA-373080,1.9406214
R-HSA-1250196,0.0015433771
R-HSA-5619047,0.0
R-HSA-71403,4.621205e-14
R-HSA-5340588,0.015780978
R-HSA-418359,-5.3328797e-08
R-HSA-6782861,4.6127165e-12
R-HSA-1368071,2.469967e-09
R-HSA-418457,1.2629401e-05
R-HSA-5678771,0.0
R-HSA-5676590,-5.4538916e-05
R-HSA-203641,-2.6463715e-08
R-HSA-193692,-3.8267e-06
