element,coef
R-HSA-3700989,3.4496167700126534e-08
R-HSA-1483255,3.4032495932478923e-08
R-HSA-2559582,1.168859853351023e-08
R-HSA-917977,6.888058123877272e-09
R-HSA-3769402,6.525567641801899e-09
R-HSA-8948216,5.69127678318182e-09
R-HSA-76066,5.287347448756918e-09
R-HSA-5621480,4.794657115780865e-09
R-HSA-9018519,4.543721843219828e-09
R-HSA-390471,3.983814167440869e-09
R-HSA-3000178,3.651919655567326e-09
R-HSA-8878166,3.4509071156207938e-09
R-HSA-76071,3.3799096854636446e-09
R-HSA-163560,3.057948561036028e-09
R-HSA-196791,2.914021024480462e-09
R-HSA-5083632,2.7625901566352695e-09
R-HSA-2151201,2.733713699853979e-09
R-HSA-6807070,2.623480099828157e-09
R-HSA-977606,2.183355718443636e-09
R-HSA-418555,2.0685093637951013e-09
R-HSA-198933,2.0319248505984433e-09
R-HSA-5674400,2.0114470089538372e-09
R-HSA-1989781,1.928128767758608e-09
R-HSA-3214815,1.909228330987389e-09
R-HSA-1268020,1.6294734450639226e-09
R-HSA-5625740,1.579905983817298e-09
R-HSA-606279,1.501462065789383e-09
R-HSA-202424,1.4846364138065837e-09
R-HSA-420499,1.4806573744863272e-09
R-HSA-8953750,1.468549726268975e-09
R-HSA-194840,1.3908163509768201e-09
R-HSA-381340,1.2842065189033747e-09
R-HSA-199418,1.0650467174855294e-09
R-HSA-3000157,1.0315659437765134e-09
R-HSA-4420097,1.0084875157190254e-09
R-HSA-1296052,1.0045368981081992e-09
R-HSA-8864260,9.927134669851512e-10
R-HSA-76061,9.17779630071891e-10
R-HSA-2173791,9.085283636522945e-10
R-HSA-2559586,8.972165232989937e-10
R-HSA-69236,8.870628676049819e-10
R-HSA-5334118,8.769802661845461e-10
R-HSA-3108232,8.720855149135787e-10
R-HSA-381676,8.548397545382613e-10
R-HSA-5578749,8.495248948747758e-10
R-HSA-68875,7.924643163903511e-10
R-HSA-933542,7.712870342402312e-10
R-HSA-977443,7.325979822780937e-10
R-HSA-418457,7.311484750971431e-10
R-HSA-2644602,6.896954118928988e-10
R-HSA-8876198,6.391474016709253e-10
R-HSA-3214858,6.147047315607779e-10
R-HSA-392851,5.670113267797205e-10
